Valor_Aluguel;Valor_Condominio;Metragem;N_Quartos;N_banheiros;N_Suites;N_Vagas
3500;900;72;2;1;0;1
3500;1400;110;3;2;1;1
3500;756;56;1;2;1;1
3500;0;68;2;2;1;1
3500;550;87;3;2;1;2
3500;890;64;2;2;1;2
3500;2000;210;4;3;2;3
3500;1148;145;3;2;1;1
3500;650;66;2;2;1;2
3500;660;85;3;2;1;2
3500;650;34;1;1;0;1
3500;436;45;1;1;0;1
3500;0;130;3;4;3;3
3500;680;100;3;2;1;2
3500;600;62;2;2;1;1
3500;0;87;3;3;2;2
3500;650;50;1;1;0;1
3500;174;130;2;2;1;1
3500;1000;87;3;4;3;3
3500;912;106;2;2;1;2
3500;912;106;3;2;1;2
3500;1500;115;1;2;1;0
3500;866;136;3;2;1;3
3500;900;136;4;2;1;2
3500;760;86;3;2;1;2
3500;900;130;3;2;1;2
3500;3700;200;3;3;2;3
3500;1355;123;3;2;1;3
3500;675;77;2;2;1;2
3500;1150;103;3;2;1;2
3500;1590;136;3;4;3;2
3500;550;44;1;1;0;1
3500;1800;91;3;2;1;1
3500;705;31;1;2;1;1
3500;1800;131;3;2;1;2
3500;900;94;2;2;1;2
3500;1390;127;3;2;1;2
3500;915;94;3;2;1;2
3500;680;70;1;2;1;2
3500;750;113;4;2;1;2
3500;1439;105;3;3;1;2
3500;900;126;3;4;3;2
3500;1100;110;3;3;1;3
3500;800;55;1;2;1;1
3500;600;65;2;2;1;1
3500;570;51;1;2;1;1
3500;780;120;3;2;1;2
3500;1100;110;3;2;1;3
3500;329;64;2;2;1;1
3500;800;120;3;2;1;2
3500;400;41;1;2;1;1
3500;500;50;1;2;1;1
3500;1850;172;3;2;1;2
3500;900;127;3;2;1;2
3500;0;41;1;2;1;1
3500;0;40;1;2;1;1
3500;600;70;2;2;1;1
3500;1400;117;3;3;1;2
3500;1420;150;3;3;1;1
3500;1850;192;4;6;3;2
3500;2150;200;4;5;4;4
3500;1490;140;3;3;1;3
3500;1600;165;4;4;3;2
3500;1250;147;4;4;2;3
3500;900;112;3;3;1;2
3500;580;96;3;3;1;2
3500;760;96;3;2;1;2
3500;2100;119;3;2;1;2
3500;600;49;1;2;1;1
3500;480;50;1;2;1;1
3500;1090;100;2;2;1;2
3500;0;93;3;3;1;2
3500;585;84;1;2;1;1
3500;2900;221;3;1;3;3
3500;1758;142;4;2;1;3
3500;700;70;2;2;1;2
3500;1100;105;3;4;1;2
3500;2190;208;3;5;3;3
3500;1190;120;3;2;1;2
3500;551;44;1;2;1;1
3500;1300;131;3;4;1;2
3500;1057;88;2;2;1;2
3500;1050;100;3;2;1;2
3500;0;65;1;1;0;1
3500;480;41;1;1;0;1
3500;667;76;2;1;0;1
3500;1450;156;3;4;3;3
3500;720;95;3;2;1;2
3500;1020;120;3;3;2;2
3500;1100;45;1;1;0;1
3500;1770;167;3;4;3;2
3500;930;98;2;3;2;2
3500;640;167;3;2;1;3
3500;836;76;3;2;1;2
3500;2900;220;4;3;2;4
3500;1007;93;3;1;0;1
3500;720;94;3;2;1;2
3500;570;103;3;2;1;1
3500;1400;145;4;3;2;3
3500;1650;114;3;2;1;2
3500;1583;135;3;4;3;3
3500;700;39;1;2;1;1
3500;1377;140;3;2;1;1
3500;770;86;3;2;1;2
3500;566;67;2;2;1;1
3500;750;55;1;2;1;1
3500;3000;62;1;2;1;1
3500;1300;86;3;2;1;1
3500;1190;83;3;2;1;2
3501;850;115;2;4;1;2
3520;1240;110;3;2;1;1
3524;1726;75;1;2;1;2
3545;545;43;1;1;0;1
3580;600;100;3;2;1;1
3580;787;36;1;2;1;1
3600;525;73;2;2;1;2
3600;750;36;1;2;1;1
3600;700;80;2;3;1;1
3600;465;38;1;2;1;1
3600;800;55;1;2;1;1
3600;1200;80;3;2;1;2
3600;350;45;1;2;1;1
3600;1570;134;4;5;2;2
3600;860;105;3;3;1;2
3600;649;130;3;1;0;0
3600;648;130;3;2;1;0
3600;1800;95;4;3;2;2
3600;0;96;3;2;1;2
3600;1550;178;4;2;1;2
3600;750;36;1;2;1;1
3600;1155;87;3;2;1;1
3600;1800;176;3;4;3;3
3600;950;94;3;2;1;2
3600;465;38;1;2;1;1
3600;0;130;3;4;3;3
3600;1800;127;3;3;2;3
3600;2950;160;3;2;1;3
3600;1400;138;2;3;2;2
3600;1300;130;3;2;1;2
3600;885;72;2;2;1;2
3600;1200;110;3;2;1;1
3600;1150;86;2;3;2;2
3600;890;94;3;2;1;2
3600;1400;138;2;3;2;2
3600;1275;150;3;2;1;2
3600;1210;127;2;2;0;2
3600;1700;120;3;1;0;1
3600;1;33;1;2;1;1
3600;1100;35;1;2;1;1
3650;691;40;1;2;1;1
3650;850;55;1;2;1;1
3650;550;79;3;2;1;2
3700;1100;80;2;2;1;2
3700;630;50;1;2;1;1
3700;2744;125;3;4;1;2
3700;800;70;2;2;1;1
3700;892;35;1;2;1;1
3700;1700;128;3;5;3;2
3700;1420;137;3;3;1;1
3700;1700;140;3;2;1;2
3700;1700;165;3;6;3;2
3700;700;97;2;4;2;2
3700;1150;110;3;3;1;2
3700;911;88;1;2;1;2
3700;1250;65;2;2;1;2
3700;600;65;2;2;1;2
3700;600;60;1;1;0;1
3700;590;60;1;1;0;1
3700;850;50;1;2;1;1
3700;700;49;1;2;1;1
3700;519;68;1;1;0;1
3700;808;65;2;1;0;1
3700;1950;150;3;2;1;2
3700;0;76;2;2;1;1
3700;1420;137;3;2;1;1
3700;895;68;2;2;1;2
3700;1502;120;3;1;0;2
3700;900;94;2;2;1;2
3700;1380;107;3;2;1;2
3700;0;117;3;2;1;1
3700;1560;109;3;2;1;2
3700;700;84;3;2;1;2
3700;595;73;1;2;1;1
3750;700;94;2;3;1;2
3750;1470;109;3;2;1;2
3750;670;36;1;2;1;1
3770;1400;104;3;2;1;2
3780;1050;195;4;3;2;3
3800;1450;155;3;4;3;3
3800;884;150;3;4;3;2
3800;0;135;3;2;1;2
3800;1000;69;2;2;1;2
3800;1820;45;1;2;1;1
3800;780;80;2;2;1;1
3800;545;54;2;2;1;1
3800;1000;60;2;2;1;2
3800;1625;145;1;3;1;2
3800;1500;104;3;2;1;2
3800;1700;183;4;5;3;2
3800;1050;96;2;3;2;2
3800;1400;170;3;1;0;2
3800;480;173;3;2;1;0
3800;1200;135;3;2;1;2
3800;1450;155;3;4;3;3
3800;500;45;1;2;1;1
3800;1453;180;4;2;1;3
3800;500;51;1;1;0;1
3800;1653;164;4;2;1;2
3800;580;103;4;2;1;2
3800;900;49;1;1;0;1
3800;1548;110;3;2;1;2
3800;1795;175;3;4;3;4
3800;700;70;1;1;0;0
3800;1053;97;2;2;1;2
3800;1120;130;3;2;1;2
3800;800;94;1;1;0;2
3800;880;60;2;1;0;1
3800;1119;51;1;2;1;2
3800;1835;120;3;5;3;3
3800;1826;165;4;5;2;4
3800;1750;150;1;3;1;2
3800;942;145;4;4;2;3
3800;780;62;2;2;1;2
3800;1100;140;3;2;1;2
3800;2200;190;3;2;1;3
3800;1161;130;3;2;1;2
3800;1000;134;3;2;1;2
3800;1615;140;4;2;1;2
3800;264;105;2;1;0;0
3800;1066;110;3;2;1;2
3800;710;55;1;1;0;1
3850;574;80;3;2;1;2
3850;2100;92;2;3;1;2
3850;1450;155;4;4;1;3
3900;1;67;2;2;1;1
3900;1200;119;3;3;1;2
3900;400;49;1;2;1;1
3900;415;43;1;1;0;1
3900;400;49;1;2;1;1
3900;1100;110;3;2;1;2
3900;730;120;3;2;0;2
3900;1521;113;3;2;1;3
3900;1530;135;3;3;2;3
3900;1780;130;2;1;0;2
3900;0;31;1;2;1;1
3900;800;70;2;2;1;1
3900;717;47;1;2;1;1
3900;750;50;1;2;1;1
3900;1200;84;2;2;1;2
3900;1690;168;3;2;1;1
3900;1809;168;4;4;3;4
3900;715;90;3;3;1;2
3900;378;60;2;2;1;1
3900;983;139;3;2;1;1
3900;850;48;1;2;1;1
3950;2350;184;3;4;3;4
3950;675;70;2;2;1;2
3950;867;92;3;2;1;2
3967;670;33;1;2;1;1
3990;2265;290;3;5;2;3
3998;783;60;2;2;1;1
4000;1398;144;4;3;2;4
4000;574;79;2;2;1;2
4000;650;80;3;2;1;2
4000;1123;160;3;7;3;3
4000;574;79;2;2;1;2
4000;1964;165;3;4;3;3
4000;1451;200;4;4;3;2
4000;1451;200;4;4;3;2
4000;800;200;5;1;4;2
4000;1200;180;3;2;3;2
4000;1600;140;3;4;3;2
4000;0;111;3;2;1;2
4000;1150;90;2;2;1;2
4000;1415;120;3;3;1;2
4000;1750;144;3;4;3;2
4000;1400;130;3;3;1;1
4000;1531;150;3;4;3;3
4000;1800;160;3;2;1;4
4000;1600;175;4;4;3;3
4000;450;45;1;2;1;1
4000;1079;115;4;5;2;4
4000;1000;107;2;3;2;2
4000;780;62;2;2;1;2
4000;0;102;3;2;1;2
4000;2600;170;3;4;1;2
4000;600;88;3;2;1;2
4000;1500;160;2;3;1;2
4000;800;100;3;4;1;2
4000;770;100;2;2;1;2
4000;1078;104;3;2;1;2
4000;360;35;1;2;1;1
4000;0;38;1;2;1;1
4000;750;74;3;2;1;1
4000;700;64;3;2;1;1
4000;2250;180;2;2;1;1
4000;800;60;2;1;0;1
4000;340;35;1;2;1;1
4000;0;41;1;1;0;1
4000;2102;190;3;2;1;2
4000;1172;120;1;1;0;1
4000;1400;126;3;2;1;2
4000;1700;168;3;2;1;1
4000;1950;240;4;4;3;4
4000;1300;127;3;4;3;2
4000;724;110;3;2;1;2
4000;1226;127;3;1;0;2
4000;1449;156;3;4;3;3
4000;1800;117;3;2;1;3
4000;1123;160;3;4;3;3
4000;575;80;3;2;1;2
4000;574;80;1;1;0;0
4000;574;79;2;2;1;2
4000;600;80;2;2;1;2
4000;450;49;1;2;1;1
4000;500;60;2;1;0;1
4000;950;125;4;4;3;3
4000;1150;90;2;1;0;2
4000;3184;112;2;3;1;1
4000;2700;111;2;2;1;1
4000;1050;95;2;2;1;2
4000;2900;155;3;2;1;3
4000;600;104;2;1;0;1
4000;2900;289;4;5;4;4
4000;645;126;4;3;1;2
4000;900;96;1;2;1;2
4000;2000;198;3;4;3;2
4000;1648;173;4;4;3;3
4000;670;35;1;2;1;1
4000;772;96;3;2;1;2
4000;799;94;3;2;1;2
4000;1310;157;3;2;1;2
4000;1500;130;4;4;3;3
4000;1880;160;3;3;2;3
4000;1960;186;3;4;3;3
4000;1280;170;4;4;3;3
4000;1260;171;4;4;3;3
4000;1960;187;3;4;3;3
4000;1440;115;3;2;1;2
4000;1400;200;3;4;3;3
4000;1100;154;3;3;1;2
4000;790;100;2;2;1;2
4000;770;100;2;2;1;2
4000;1935;140;4;2;1;2
4000;1400;142;3;2;1;2
4000;1162;140;4;2;1;1
4000;1200;120;4;3;2;2
4000;610;60;1;1;0;0
4000;800;44;1;2;1;1
4000;1310;137;4;2;1;2
4000;1411;55;1;2;1;2
4000;1500;134;3;2;1;2
4000;1939;150;3;4;1;2
4000;770;70;2;2;1;1
4000;750;67;2;2;1;1
4000;950;68;1;2;1;1
4000;890;40;1;2;1;1
4000;700;75;3;2;1;1
4000;1511;118;3;2;1;3
4000;783;60;2;2;1;1
4000;600;95;2;2;1;2
4000;1510;145;4;3;2;2
4000;1580;145;4;3;2;2
4000;1400;140;3;5;1;3
4000;1200;179;4;4;3;3
4000;1100;120;3;4;1;2
4000;574;79;3;2;1;2
4000;570;79;3;2;1;2
4000;1035;81;2;2;1;1
4000;1800;125;4;3;1;1
4000;0;135;3;3;1;1
4000;1867;180;4;2;1;3
4000;2800;160;3;4;3;3
4000;1020;112;2;3;1;2
4000;1502;111;3;2;1;2
4000;1502;111;3;3;1;2
4000;900;78;2;2;1;2
4000;650;83;2;2;1;2
4000;860;112;3;3;2;2
4000;780;130;3;2;1;1
4000;2600;198;3;2;1;2
4000;1400;160;3;4;3;3
4000;1226;127;3;4;3;2
4000;600;80;3;2;1;2
4000;1000;103;2;1;0;1
4000;1377;137;3;2;1;1
4000;980;70;2;3;2;1
4000;2300;161;4;4;3;3
4000;1100;135;3;4;3;2
4000;1500;160;3;4;3;3
4000;1960;186;3;4;3;3
4000;3260;311;4;5;4;4
4000;1941;140;4;2;1;2
4000;1323;132;3;3;1;2
4000;2160;140;3;3;2;3
4000;589;41;1;1;0;1
4030;1650;70;2;2;1;2
4100;1696;110;3;4;3;2
4100;1000;115;3;2;1;2
4100;1756;150;4;3;1;1
4100;1400;116;3;4;3;3
4100;800;67;2;2;1;1
4100;700;43;1;2;1;1
4150;1200;93;2;3;1;1
4193;1044;37;1;2;1;2
4199;2278;183;4;3;2;3
4200;1031;120;3;3;1;1
4200;1031;120;3;2;1;1
4200;531;40;1;2;1;1
4200;532;54;1;2;1;1
4200;0;54;2;2;1;1
4200;0;47;2;2;1;1
4200;800;97;2;3;1;2
4200;1800;160;4;3;1;2
4200;1100;126;4;5;2;2
4200;1130;120;3;2;1;1
4200;0;123;3;2;1;2
4200;1900;155;4;4;3;3
4200;1000;132;3;2;1;3
4200;900;140;3;3;2;2
4200;0;133;4;3;2;3
4200;922;97;3;2;1;1
4200;1450;98;2;1;0;1
4200;1000;135;3;4;3;2
4200;1500;155;3;2;1;2
4200;2700;185;3;4;3;3
4200;650;82;3;3;2;2
4200;1000;101;3;2;1;2
4200;880;101;3;2;1;2
4200;950;87;2;2;1;2
4200;990;112;2;3;1;2
4200;1100;126;4;4;2;2
4200;1400;115;3;2;1;2
4200;750;70;2;2;1;1
4200;750;70;2;2;1;1
4200;500;65;2;2;1;1
4200;500;65;2;2;1;1
4200;2100;135;3;2;1;1
4200;1300;160;2;3;2;1
4251;929;52;1;2;1;1
4300;600;90;2;2;1;1
4300;950;66;2;2;1;1
4300;1530;127;3;5;3;2
4300;0;55;1;2;1;1
4300;1200;128;3;5;2;3
4300;1500;130;3;3;1;2
4300;900;143;3;4;3;3
4300;1200;100;2;2;1;1
4300;1970;220;4;3;2;2
4300;1292;174;3;4;3;2
4300;1500;130;3;2;1;1
4350;882;104;3;2;1;2
4393;1044;42;1;2;1;2
4400;574;79;2;2;1;2
4400;650;74;1;2;1;1
4400;780;65;2;2;1;1
4400;747;63;2;3;2;2
4400;1000;70;2;2;1;2
4400;780;65;2;2;1;2
4400;700;58;1;2;1;1
4400;550;79;2;2;1;2
4400;1150;120;3;2;1;2
4400;1050;120;3;3;2;2
4499;1200;142;4;5;3;1
4500;1080;107;3;2;1;1
4500;1100;87;2;2;1;1
4500;1100;87;2;2;1;1
4500;1100;87;2;2;1;1
4500;1300;190;4;2;1;4
4500;850;176;4;5;2;3
4500;3300;250;4;7;4;4
4500;624;74;1;2;1;1
4500;1100;133;3;3;1;2
4500;1200;134;3;5;3;2
4500;0;180;3;5;3;2
4500;1300;180;4;5;3;2
4500;1200;185;4;5;3;2
4500;0;181;4;4;3;2
4500;1550;168;3;2;1;2
4500;690;67;1;2;1;2
4500;800;110;3;3;2;2
4500;1200;134;3;5;3;2
4500;0;148;3;5;3;2
4500;1100;103;2;3;1;1
4500;1400;105;3;3;1;2
4500;2333;153;4;4;2;3
4500;1600;130;4;3;1;2
4500;1650;155;3;3;1;2
4500;950;140;3;2;1;2
4500;780;92;2;2;1;2
4500;1200;115;3;3;1;2
4500;1051;62;1;2;1;2
4500;611;73;2;2;1;1
4500;1007;130;3;4;1;2
4500;940;108;3;2;1;2
4500;600;117;3;4;3;2
4500;1800;207;3;2;1;3
4500;0;230;3;2;1;2
4500;950;140;3;2;1;2
4500;904;190;3;5;1;1
4500;2700;215;3;3;0;1
4500;2600;144;3;2;1;1
4500;0;175;3;4;3;2
4500;980;112;2;2;1;3
4500;0;100;3;2;1;2
4500;2920;250;4;6;3;2
4500;1163;130;3;2;1;1
4500;1200;134;3;5;3;2
4500;1200;134;3;4;3;2
4500;1200;185;4;5;3;2
4500;940;104;2;2;1;2
4500;750;111;3;2;1;2
4500;825;142;3;4;3;2
4500;0;127;4;3;2;2
4500;824;142;3;4;3;2
4500;2800;107;3;3;1;2
4500;1408;70;2;2;1;2
4500;1121;94;3;2;1;2
4500;650;66;2;1;0;1
4500;1700;177;3;4;3;4
4500;800;64;2;2;1;2
4500;900;135;3;3;2;2
4500;710;113;4;2;1;2
4500;1800;170;4;2;1;2
4500;1200;134;3;5;3;2
4500;0;220;4;1;2;3
4500;1700;120;3;4;3;3
4500;1200;74;1;1;0;2
4500;1200;74;1;1;0;2
4500;1750;176;3;4;3;3
4500;950;87;2;3;1;2
4500;950;87;2;3;1;2
4500;2300;140;3;4;3;3
4500;1051;62;1;1;0;2
4500;615;57;2;2;1;1
4500;1200;128;3;2;1;1
4500;560;55;2;1;0;1
4500;1740;155;3;2;1;2
4500;1200;125;3;3;2;3
4500;1400;120;2;3;1;2
4500;1936;82;2;2;1;2
4500;250;140;3;2;1;3
4500;1080;160;3;2;1;1
4500;1459;168;3;2;1;1
4500;1625;190;3;4;3;3
4500;1383;140;3;2;1;1
4500;1200;134;3;5;3;2
4500;1550;177;3;5;3;3
4500;1287;106;3;2;1;2
4500;2333;153;4;4;2;3
4500;3300;171;3;3;1;3
4500;3300;171;3;3;1;3
4500;1650;155;3;3;1;2
4500;1155;125;3;3;2;3
4500;1102;73;2;2;1;1
4500;574;79;3;1;0;2
4500;2900;230;4;3;2;3
4500;1150;122;3;2;1;2
4500;1600;140;3;4;3;2
4500;2000;150;3;2;1;1
4500;850;117;3;2;1;0
4500;1316;160;3;3;2;2
4500;1316;160;3;3;2;2
4500;1900;102;2;2;1;2
4500;2540;169;4;4;3;4
4500;693;69;2;2;1;2
4500;1800;190;3;3;2;3
4500;1600;130;4;2;1;2
4500;560;55;2;1;0;1
4500;1500;148;3;4;3;3
4500;1400;120;2;4;1;1
4500;2129;132;3;3;1;3
4500;2000;223;4;1;4;1
4500;750;68;2;2;1;1
4500;750;68;2;2;1;1
4510;1980;64;1;2;1;1
4600;860;70;2;2;1;1
4600;0;146;4;3;2;2
4600;1400;130;3;2;1;1
4600;1630;216;3;2;1;2
4600;1546;177;3;5;3;3
4600;1900;177;4;3;2;3
4630;1624;120;3;2;1;2
4655;1077;70;2;3;2;1
4695;545;43;1;2;1;1
4700;2100;134;3;3;1;1
4700;1000;117;2;4;2;2
4700;1600;150;3;4;3;3
4700;1700;324;3;4;3;0
4700;1400;110;3;2;1;1
4700;2626;172;2;4;2;2
4700;750;65;2;2;1;1
4700;750;65;2;2;1;1
4700;1350;178;4;4;3;3
4700;3283;218;3;4;3;4
4700;0;64;2;2;1;2
4700;750;62;2;2;1;1
4750;1000;52;1;1;0;1
4760;650;36;1;2;1;1
4799;1000;88;1;2;1;2
4800;550;90;2;2;1;1
4800;0;185;4;5;3;2
4800;1300;185;3;4;3;2
4800;1250;189;4;5;2;2
4800;2408;243;4;5;4;4
4800;1000;60;2;2;1;3
4800;750;83;2;2;1;2
4800;1400;127;3;1;0;4
4800;0;175;3;4;3;3
4800;1300;185;3;4;3;2
4800;941;146;4;4;3;2
4800;1478;115;2;2;1;2
4800;1400;90;2;2;1;2
4800;2430;165;3;2;1;2
4800;850;72;2;1;0;1
4800;1350;98;2;2;1;2
4800;1100;170;3;2;1;1
4800;2202;190;4;3;2;1
4800;2202;191;3;3;1;1
4800;1106;130;3;2;1;1
4800;1200;100;2;4;2;1
4800;1000;120;3;2;1;1
4800;1490;140;3;3;2;3
4800;700;70;2;1;0;1
4800;800;69;2;2;1;1
4900;830;127;3;4;3;2
4900;950;70;2;2;1;2
4900;1100;133;3;4;3;2
4900;2415;200;3;2;1;1
4900;2200;125;3;3;1;3
4900;1000;122;2;2;1;3
4900;1100;137;3;4;3;3
4900;1542;180;3;3;2;1
4900;786;74;1;2;1;1
4900;1400;110;3;2;1;1
4900;0;44;1;2;1;1
4900;900;103;3;2;1;1
4900;850;127;3;4;3;2
4900;1980;200;4;3;2;3
4940;1040;125;3;2;1;2
4990;1345;163;4;5;3;3
4999;900;143;3;4;3;2
5000;3700;250;4;2;4;4
5000;1032;86;1;2;1;2
5000;1165;149;3;4;3;2
5000;2243;165;3;4;3;3
5000;1900;220;3;4;3;3
5000;824;140;3;4;3;2
5000;1570;96;3;3;1;1
5000;1300;130;3;3;1;1
5000;2000;146;3;3;1;1
5000;1500;160;4;4;1;1
5000;0;193;3;4;1;2
5000;974;84;2;3;2;2
5000;1750;190;3;5;3;3
5000;1350;125;3;2;1;2
5000;0;128;3;4;1;3
5000;0;168;3;3;1;2
5000;1300;171;3;5;3;3
5000;1314;156;3;5;3;2
5000;900;140;3;2;1;2
5000;0;240;3;3;1;1
5000;1500;140;3;4;1;2
5000;1130;110;3;2;1;2
5000;0;30;1;2;1;1
5000;1007;130;3;4;1;2
5000;1300;125;3;4;3;3
5000;1250;160;4;3;2;2
5000;1250;164;4;2;1;2
5000;980;132;3;2;1;2
5000;780;56;2;2;1;1
5000;1700;150;4;2;0;1
5000;1597;170;3;2;1;2
5000;650;62;2;2;1;1
5000;565;59;2;1;0;1
5000;683;60;2;2;1;2
5000;540;67;2;1;0;1
5000;2100;200;3;4;3;2
5000;800;76;2;1;0;1
5000;2940;194;4;2;1;3
5000;1594;196;2;2;0;1
5000;2500;300;4;5;4;4
5000;2688;380;5;3;2;5
5000;720;146;3;4;3;3
5000;1000;119;2;3;2;2
5000;2000;131;3;2;1;2
5000;2700;193;3;4;3;5
5000;1250;157;3;4;3;5
5000;1600;176;4;5;4;3
5000;1411;148;5;4;3;3
5000;720;142;4;4;3;4
5000;1350;55;2;1;0;1
5000;800;60;1;2;1;1
5000;1550;135;4;2;1;2
5000;1216;180;3;2;1;2
5000;1500;70;2;2;1;2
5000;0;94;2;2;1;2
5000;2000;210;4;3;2;3
5000;3600;230;4;4;3;3
5000;1000;130;3;2;1;2
5000;1600;177;4;4;3;3
5000;1500;238;4;4;2;3
5000;3895;393;4;4;3;4
5000;1680;190;3;2;1;2
5000;1900;240;3;4;3;3
5000;2000;185;4;3;2;3
5000;2833;184;3;4;3;4
5000;2200;165;3;2;1;1
5000;3000;223;3;2;1;2
5000;1463;123;3;2;1;2
5000;1463;123;3;2;1;2
5000;980;128;3;2;1;2
5000;1850;168;4;2;1;2
5000;0;30;1;1;0;0
5000;0;36;1;1;0;1
5000;1155;172;3;4;3;3
5000;1135;142;3;4;3;2
5000;1350;125;3;3;2;3
5000;1050;57;1;3;2;1
5000;0;57;1;2;1;1
5000;1280;70;2;2;1;2
5000;3100;220;3;3;2;4
5000;850;70;1;2;1;1
5000;3100;220;3;3;2;4
5000;1300;50;2;2;1;1
5000;2835;190;3;3;1;2
5000;800;75;2;2;1;1
5000;793;90;3;2;1;3
5000;3250;190;4;5;3;3
5000;0;150;4;5;2;3
5000;2225;290;4;6;4;5
5000;1100;120;3;4;1;3
5000;3700;180;3;2;1;2
5000;820;130;3;2;1;1
5000;2860;268;4;5;4;5
5000;1500;177;4;5;3;3
5000;0;128;3;4;1;3
5000;670;43;1;2;1;1
5000;1700;155;3;4;2;3
5000;0;70;1;2;1;1
5000;950;108;2;2;1;2
5000;1650;170;3;4;3;4
5000;1450;140;3;4;3;2
5000;1260;47;1;2;1;1
5000;1128;141;3;2;1;2
5000;3200;180;3;2;1;2
5000;1400;122;4;2;1;1
5000;1500;238;4;4;2;3
5000;1000;150;2;3;2;2
5000;2016;228;4;3;2;4
5000;2400;220;3;4;3;4
5000;2225;290;4;5;4;5
5000;2250;187;3;4;3;4
5000;1200;127;3;2;1;2
5000;3300;205;3;2;1;3
5000;2073;130;3;2;1;2
5000;2450;174;4;2;1;2
5000;3200;230;4;3;2;3
5000;1490;140;3;4;3;3
5000;1240;120;3;3;1;2
5000;1800;120;3;3;1;3
5000;770;72;1;2;1;1
5000;2354;205;3;2;1;2
5100;2200;100;2;3;2;2
5100;950;70;2;2;1;1
5100;695;74;2;2;1;1
5190;1200;130;2;3;1;2
5200;1160;86;2;2;1;2
5200;850;76;3;2;1;1
5200;1500;170;3;4;3;3
5200;1000;130;3;2;1;3
5200;2300;200;3;5;2;4
5200;970;100;3;2;1;2
5250;1000;142;3;5;3;2
5290;2005;172;3;5;3;3
5300;1485;119;3;2;1;4
5300;1345;163;3;4;3;3
5300;1345;163;3;4;3;3
5300;1068;146;3;1;3;3
5300;960;134;3;4;3;4
5300;1344;70;2;2;1;2
5300;1345;163;3;5;3;3
5300;730;65;2;3;2;1
5300;765;56;2;1;0;2
5300;1350;64;1;2;1;1
5350;1300;64;1;2;1;1
5400;1350;120;3;2;1;2
5400;1380;135;4;4;3;3
5498;1100;142;3;5;3;3
5500;550;90;2;2;1;1
5500;1120;44;1;2;1;1
5500;1108;120;3;2;1;1
5500;1246;105;3;3;1;1
5500;1650;109;2;4;2;2
5500;1650;109;2;3;2;4
5500;3000;230;3;4;3;5
5500;0;133;3;3;2;3
5500;2500;170;3;3;1;2
5500;2500;165;3;3;1;2
5500;700;145;4;4;2;3
5500;700;145;4;5;2;3
5500;1533;234;4;5;3;3
5500;1525;234;4;5;4;3
5500;1500;120;3;3;1;1
5500;680;65;2;2;1;1
5500;1530;143;3;4;3;3
5500;1900;151;3;4;2;3
5500;1080;162;4;3;2;2
5500;322;74;2;2;1;1
5500;2800;207;4;3;2;3
5500;1100;156;3;4;3;2
5500;886;110;3;4;3;2
5500;1400;140;3;4;3;2
5500;0;168;4;3;2;2
5500;2000;36;1;2;1;1
5500;885;102;2;2;1;2
5500;1250;110;3;2;1;2
5500;1220;110;3;2;1;2
5500;1150;110;4;2;1;2
5500;2200;192;3;4;3;3
5500;2833;184;3;4;3;4
5500;2750;516;4;5;4;4
5500;1480;138;3;4;3;2
5500;2833;184;3;4;3;4
5500;2833;184;3;4;3;4
5500;0;90;3;2;1;2
5500;4200;200;3;2;1;2
5500;1182;129;3;2;1;3
5500;1300;186;3;4;3;3
5500;1750;155;3;2;1;2
5500;2320;165;3;4;3;3
5500;694;85;2;2;1;2
5500;980;121;3;2;1;2
5500;1900;151;3;4;3;3
5500;1600;172;4;3;2;3
5500;1200;143;3;4;3;2
5500;1060;158;4;3;2;2
5500;900;143;3;4;3;2
5500;871;65;2;2;1;2
5500;1200;65;1;2;1;1
5500;800;65;1;2;1;2
5500;812;70;2;2;1;2
5500;1050;95;3;2;1;2
5500;1332;169;3;3;1;1
5500;2990;196;4;3;1;3
5500;3700;250;4;2;4;4
5500;1800;170;4;5;3;3
5500;1150;104;4;3;1;2
5500;1150;110;4;4;1;2
5500;2500;187;3;5;3;3
5500;1146;158;3;4;3;2
5500;1100;130;3;3;1;2
5500;2000;267;4;3;2;3
5500;1900;170;4;4;3;3
5500;2784;160;3;4;3;3
5500;1800;163;4;3;2;3
5500;1100;130;3;2;1;2
5500;1600;105;2;3;2;2
5555;805;63;1;2;1;1
5600;650;145;4;3;2;3
5600;3920;210;4;4;3;3
5600;700;69;2;2;1;2
5650;1000;142;3;5;3;2
5700;800;145;4;5;2;3
5700;875;137;3;2;1;1
5700;1100;142;4;3;2;2
5700;730;86;3;2;3;2
5700;1000;141;3;4;3;2
5700;1200;130;3;4;3;2
5750;850;42;1;2;1;1
5800;1784;147;3;3;1;2
5800;1169;110;2;2;1;1
5800;1169;110;3;2;1;1
5800;1076;115;3;3;1;2
5800;1000;90;2;3;2;2
5800;1150;162;3;4;3;2
5800;1500;182;4;2;1;2
5800;2181;209;4;4;3;4
5800;2200;293;4;5;4;3
5800;1105;66;1;2;1;1
5800;820;90;2;3;2;2
5800;0;65;2;2;1;1
5800;1168;110;2;2;1;1
5890;550;87;2;2;1;1
5900;1460;62;1;2;1;2
5900;1400;110;2;3;2;1
5900;1250;148;3;4;3;2
5900;650;146;3;4;1;2
5900;1460;62;1;2;1;2
5900;1519;174;3;3;2;3
5900;1250;148;3;4;3;2
5900;650;146;3;2;1;2
5900;1380;186;3;4;3;3
5990;1188;164;3;5;3;3
